Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email,anomaly_score,is_outlier_iso_forest
789c751f-4e30-416a-bc90-17e397c12f41,Amara Kade,Male,40,Andhra Pradesh,Tirupati,Tirupati Branch,Checking,a8ce69e4-220f-4ca3-b035-733b177bebb7,21-01-2025,21:38:43,65591.07,4b86a87f-c7f5-49c9-a337-abf40b372b25,Debit,Electronics,76335.56,POS Terminal,"Tirupati, Andhra Pradesh",POS,0,INR,+9198656XXXXXX,Home cleaning services,amaraXXXX@XXXXXXX.com,0.03807258442641842,1
69b0bbbb-fcfb-4555-8b28-8f31c3e76f73,Chaman Ratti,Female,20,Rajasthan,Kota,Kota Branch,Savings,ac514140-1b9b-463a-af4b-46a67d80aa90,13-01-2025,07:12:38,69273.01,ff2d231d-5ae9-4166-8f4c-1fb27bb75418,Transfer,Clothing,47424.3,POS Mobile App,"Kota, Rajasthan",ATM,0,INR,+9199086XXXXXX,Insurance premium,chamanXXXX@XXXXXX.com,-0.023633043833256817,-1
7d2a4a65-ec63-4270-b2d8-2d6ade65b2c9,Manan Wadhwa,Female,22,Bihar,Muzaffarpur,Muzaffarpur Branch,Savings,162bd1d3-0ee0-4c08-9f29-e50713ccfffb,15-01-2025,22:38:10,19253.65,354e1611-3bc7-4822-8d7f-1df3d501da0f,Bill Payment,Clothing,9389.18,ATM Booth Kiosk,"Muzaffarpur, Bihar",Desktop,0,INR,+9197539XXXXXX,Wedding anniversary gift,mananXXXXX@XXXXXXX.com,-0.06458681240884401,-1
67fc0f6e-014f-4bbf-8505-52f29b2cc482,Veda Gulati,Male,57,Assam,Jorhat,Jorhat Branch,Savings,1c23c192-34f0-424a-bb56-2bc06ffecf13,23-01-2025,09:25:08,50665.34,5c9facc7-48ea-448b-8cab-8dc491c7cf5c,Withdrawal,Health,46343.26,ATM,"Jorhat, Assam",POS,0,INR,+9191936XXXXXX,Camping trip,vedaXXXXX@XXXXXX.com,0.034542660350725174,1
0ef108c4-cb4f-440d-abe8-8ca9d2b157d5,Viraj Mangal,Male,46,West Bengal,Durgapur,Durgapur Branch,Savings,46fc4f74-070b-4fe3-a314-b298ff4a4b78,07-01-2025,00:45:21,74638.88,7497fb8b-1551-4c50-85b7-c5b18240cbcb,Withdrawal,Clothing,98265.24,Self-service Banking Machine,"Durgapur, West Bengal",POS,0,INR,+9192106XXXXXX,Food delivery,virajXXXXX@XXXXXXX.com,-0.02044091527339309,-1
307bd9bb-1071-4e7a-910e-a78855fbdbbe,Adya Kant,Female,65,Nagaland,Kohima,Kohima Branch,Checking,1516a24e-f231-46ea-9a94-1a53515e937b,14-01-2025,06:24:59,74310.76,4433a07b-d3eb-4ead-9519-258d5109cb89,Credit,Health,22755.64,Biometric Scanner,"Kohima, Nagaland",ATM,0,INR,+9197330XXXXXX,Mobile recharge,adyaXXX@XXXXXX.com,-0.02608029626210584,-1
4bd92da0-5cef-4fb7-9c3d-242df2c4c509,Jalsa Swamy,Male,59,Lakshadweep,Kavaratti,Kavaratti Branch,Business,f6ec4341-d753-431e-a1bb-3f88f1ed4be2,26-01-2025,16:37:28,66672.38,13d67486-fbbf-4412-a0c5-6494671ecd99,Debit,Electronics,48065.99,Smart Card,"Kavaratti, Lakshadweep",ATM,0,INR,+9194550XXXXXX,Fine payment,jalsaXXXXX@XXXXX.com,0.020157744209443884,1
d1c8f722-409c-4b8d-8fb8-227a5a28a810,Falguni Kapoor,Female,35,Uttar Pradesh,Kanpur,Kanpur Branch,Business,fa24e37f-5023-4f36-bb6d-56f20a228fb4,18-01-2025,01:42:51,29124.42,bbf8c710-37ec-4f05-a4cb-2429e51d6bfc,Transfer,Groceries,23264.64,Bank Branch,"Kanpur, Uttar Pradesh",Mobile,0,INR,+9199463XXXXXX,Grocery delivery,falguniXXX@XXXXXXX.com,0.005324193284481471,1
dde6fc28-0583-41ed-94c1-d14fa948c243,Banjeet Deol,Male,51,Jharkhand,Jamshedpur,Jamshedpur Branch,Checking,4764c5d7-c696-4653-9273-89bbe29a2812,18-01-2025,22:13:45,80588.56,8b8b7c9a-6c8d-4e4d-9be0-bfa57a6c71bc,Credit,Restaurant,52479.11,Web Browser,"Jamshedpur, Jharkhand",Mobile,0,INR,+9196652XXXXXX,Personal loan repayment,banjeetXXXX@XXXXX.com,0.028094597507063612,1
aed26f89-f079-4c81-8e59-d8d0e1281e41,Girik Karpe,Male,40,Meghalaya,Jowai,Jowai Branch,Savings,aeba6ec6-d30d-4d61-a940-d23812b9f8f4,12-01-2025,07:11:04,27568.79,af85e3f1-84ea-44e3-8a94-05b79286fafa,Debit,Clothing,17955.99,Voice Assistant,"Jowai, Meghalaya",ATM,0,INR,+9193602XXXXXX,Grocery delivery,girikXXXX@XXXXXXX.com,-0.01290097644321242,-1
be86f30a-ea36-4032-9ac3-ec5c271dee39,Charvi Bhalla,Male,24,Haryana,Hisar,Hisar Branch,Business,c9def375-edb0-4d9b-aaed-bc344febc03c,18-01-2025,04:31:38,8855.11,b8c5a3d9-f92b-4754-9e5e-96ab03fdae76,Debit,Health,12282.26,Payment Gateway Device,"Hisar, Haryana",Desktop,0,INR,+9197198XXXXXX,Online workshop,charviXXXX@XXXXXXX.com,-0.06650247547465515,-1
2dedc53b-b61f-4a72-8c05-26e3702143bf,Jairaj Pingle,Male,18,Assam,Silchar,Silchar Branch,Checking,6ab517d6-4e8d-412c-bf09-728e16d13558,20-01-2025,07:18:52,57818.12,56e647b5-204f-421c-9905-8cc638ee893b,Bill Payment,Groceries,26433.67,Smart Card,"Silchar, Assam",POS,0,INR,+9193599XXXXXX,Freelancer payment,jairajXXXX@XXXXXXX.com,-0.05906167504786475,-1
d85b2913-88ff-454e-8618-e091104c04eb,Jalsa Madan,Female,28,West Bengal,Asansol,Asansol Branch,Checking,1bfb02ae-1b9b-4714-bb29-5baae00807c2,03-01-2025,15:19:24,44272.51,fc8e4b69-df5a-4b2d-be08-f0a6cc27215c,Debit,Electronics,48823.43,Bank Branch,"Asansol, West Bengal",POS,0,INR,+9199393XXXXXX,Consulting fee,jalsaXXX@XXXXX.com,0.025927581107976272,1
591ca4ee-7fcd-4260-8dad-859b2b668e78,Jasmit Banik,Male,30,Arunachal Pradesh,Ziro,Ziro Branch,Checking,79d0bd34-f587-403f-96e5-105704d49e73,17-01-2025,05:56:26,30444.69,d7fe5d64-c633-4d9c-99a9-b9e2d4e46052,Transfer,Restaurant,8109.79,Desktop/Laptop,"Ziro, Arunachal Pradesh",ATM,0,INR,+9194655XXXXXX,Conference fee,jasmitXXX@XXXXXX.com,-0.027781657025660933,-1
c56fb2ac-3cb2-40f8-b415-807ecc53bf97,Aarnav Mitter,Male,23,Manipur,Imphal,Imphal Branch,Business,63185b76-eefa-4fc3-9c2d-bc4a2420ba06,16-01-2025,23:48:24,65186.81,bcf45dc3-a857-454f-a1ac-96b889c82bc8,Transfer,Health,97582.58,Self-service Banking Machine,"Imphal, Manipur",POS,0,INR,+9198696XXXXXX,Health insurance payment,aarnavXXXXX@XXXXXX.com,-0.05191124463761454,-1
55b6093a-608e-4b8b-8b10-123eba383104,Jacob Dhar,Female,21,Rajasthan,Kota,Kota Branch,Savings,f8b0f741-ec3e-4a1d-bd74-b6bbe6c6b828,22-01-2025,21:54:42,47661.79,9025db0d-73cd-43b7-bd2b-61f65d3cc4c4,Debit,Health,29804.74,POS Terminal,"Kota, Rajasthan",POS,0,INR,+9194600XXXXXX,Fund transfer,jacobXXX@XXXXXXX.com,-0.022042414423921075,-1
f77277de-e202-43c6-8028-c5a4773c95a3,Tripti Raj,Male,62,Andaman and Nicobar Islands,Port Blair,Port Blair Branch,Checking,4545df2c-b762-4fe9-8c5a-06c60338d66d,16-01-2025,23:36:34,55445.43,adb2e358-6d78-4b5a-b4b1-1d81d7e636b1,Bill Payment,Health,6414.78,Debit/Credit Card,"Port Blair, Andaman and Nicobar Islands",ATM,0,INR,+9195346XXXXXX,Loan repayment,triptiXXX@XXXXX.com,-0.0631521001521923,-1
faa885a5-e883-4137-bef3-b6cf69aca0a4,Yoshita Chacko,Male,38,Jharkhand,Hazaribagh,Hazaribagh Branch,Business,19cf13e4-944f-4c44-a6b9-60e5b7b41215,12-01-2025,22:44:54,85269.36,9d8396e9-6b83-46e6-b18d-529c2eadaefe,Bill Payment,Entertainment,45917.51,Web Browser,"Hazaribagh, Jharkhand",ATM,0,INR,+9199610XXXXXX,Installment payment,yoshitaXXXXX@XXXXXX.com,0.014111737474032493,1
01d9fac3-1b34-4ff9-bdea-c90758414b94,Quincy Deep,Female,31,Chandigarh,Chandigarh,Chandigarh Branch,Checking,15960e51-b2cf-40df-a852-43c6bb0db8b8,21-01-2025,07:30:34,2398.48,1410d5fc-b42d-4c66-accc-e41583ba5d7f,Withdrawal,Entertainment,30576.46,ATM Booth Kiosk,"Chandigarh, Chandigarh",Desktop,0,INR,+9198994XXXXXX,Stock investment,quincyXXXXX@XXXXXXX.com,-0.051619792497413886,-1
afa5fc18-1a15-4840-a97e-5d702134de23,Kevin Parsa,Female,30,Telangana,Khammam,Khammam Branch,Savings,c91efdea-a10e-41d9-ab46-f1f39a152099,27-01-2025,08:38:31,64581.44,a73311c1-1460-4c57-ba74-e9d13ead6f42,Bill Payment,Electronics,92363.93,Wearable Device,"Khammam, Telangana",Mobile,0,INR,+9197004XXXXXX,Gift for colleague,kevinXXXXX@XXXXXXX.com,-0.008436264882729083,-1
0fd7c72f-ed2a-4edb-b4f4-ade041f30698,Onveer Bala,Male,32,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Business,679e2641-5c51-4dfc-a68a-532e0a50f16d,11-01-2025,22:52:55,38556.57,ef3475f0-410a-4650-8dea-b1a5ec12a27a,Credit,Electronics,54482.34,POS Mobile App,"Diglipur, Andaman and Nicobar Islands",ATM,0,INR,+9198227XXXXXX,Cafe purchase,onveerXXX@XXXXX.com,0.03069269028633015,1
ff16101d-4839-447a-ad50-500c527c9fbf,Amrita Ramaswamy,Male,18,Jharkhand,Jamshedpur,Jamshedpur Branch,Savings,eee81a1f-afa2-447c-8cb9-f22c77536c31,06-01-2025,01:56:02,67026.85,b3a49540-3b39-4c38-a40a-7237568578e7,Transfer,Groceries,81486.2,Desktop/Laptop,"Jamshedpur, Jharkhand",Mobile,0,INR,+9196130XXXXXX,Online course payment,amritaXXXXX@XXXXX.com,-0.05853255942036073,-1
85a1c9fd-9960-4830-af14-fbf24c7b0479,Harshil Sur,Female,35,Nagaland,Wokha,Wokha Branch,Checking,11babbc0-fa20-4771-9b22-f0aa43f62d9e,24-01-2025,15:16:36,69539.35,7533a338-a87e-4384-818c-7814fda8a439,Credit,Entertainment,22493.81,Biometric Scanner,"Wokha, Nagaland",Desktop,0,INR,+9195831XXXXXX,Mobile phone payment,harshilXXXXX@XXXXXXX.com,0.009638371531962842,1
ea0f4c7e-626a-4d07-a7ba-4b287838908d,Ethan Thakur,Female,40,Himachal Pradesh,Shimla,Shimla Branch,Business,961669f9-f064-4605-8cf2-712fec843356,01-01-2025,16:42:44,30128.04,a7ce86e4-ec0d-4f06-96f1-fc10f1628eaa,Bill Payment,Restaurant,81227.46,Self-service Banking Machine,"Shimla, Himachal Pradesh",POS,0,INR,+9196740XXXXXX,Public transport pass,ethanXXX@XXXXXXX.com,0.008359891116828,1
c8a203ba-3fc9-4fd7-b19d-e78e14bf43ad,Yoshita Butala,Male,24,Himachal Pradesh,Kullu,Kullu Branch,Checking,04347ae5-508b-452d-b0ce-f8dbc0a97b4a,25-01-2025,13:02:10,27279.7,5b148668-64fd-485a-9780-bc60968b96be,Credit,Health,39819.66,Bank Branch,"Kullu, Himachal Pradesh",ATM,0,INR,+9198118XXXXXX,Birthday present,yoshitaXXXXX@XXXXX.com,-0.0013921960679631473,-1
4250066a-99c5-4e09-a933-2bddd9d7d331,Ekanta Wali,Male,60,Puducherry,Puducherry,Puducherry Branch,Business,6fb096ca-eaa9-470f-bddd-dbbc4b4c3e9d,04-01-2025,09:03:56,59817.39,6d98d66a-43cc-4030-9138-a2357020d8ad,Transfer,Health,44511.29,Biometric Scanner,"Puducherry, Puducherry",Desktop,0,INR,+9199752XXXXXX,Car service,ekantaXXX@XXXXXX.com,0.01908374625080056,1
7fd2f6d5-d9ed-4f46-86c5-2b8d1b6509b6,Krishna Sarkar,Female,61,Haryana,Gurugram,Gurugram Branch,Savings,6afd20a4-2a59-4bf4-be60-3c7c025f93cc,04-01-2025,11:08:36,91278.62,51755be6-607b-4798-9c30-6ca906d3be95,Withdrawal,Clothing,50807.77,Self-service Banking Machine,"Gurugram, Haryana",ATM,0,INR,+9199081XXXXXX,Music concert tickets,krishnaXXXXX@XXXXXXX.com,-0.01890370721027168,-1
f2ba77db-fb8b-40fb-a514-14087f3ce87a,Laban Guha,Male,41,Mizoram,Lunglei,Lunglei Branch,Savings,b05b3ce4-6486-4a7d-97ae-102d5cf21b68,30-01-2025,10:12:03,3773.17,f3074da6-59ce-47d6-bfdb-c5bbc274271c,Bill Payment,Electronics,54153.18,Banking Chatbot,"Lunglei, Mizoram",Desktop,0,INR,+9199783XXXXXX,Food subscription,labanXXX@XXXXXX.com,-0.03251888187999519,-1
6b2935fc-ef79-46f4-9514-4871671d8297,Darpan Sharaf,Male,43,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman Branch,Checking,e151e5c8-c5bd-43ae-ba7e-ae8a4e689f07,15-01-2025,00:02:57,35536.19,43a326b2-39f9-4829-938e-ac31e68a1096,Credit,Clothing,89743.42,Bank Branch,"Daman, Dadra and Nagar Haveli and Daman and Diu",POS,0,INR,+9197960XXXXXX,Camping gear purchase,darpanXXXX@XXXXX.com,0.0027801615274332114,1
95ba41c2-e118-444c-8c98-2d7c5709ce93,Alexander Kapadia,Male,33,Rajasthan,Jaipur,Jaipur Branch,Checking,1be6c3ba-c569-4466-9297-cb9db1ad8100,09-01-2025,21:46:22,67863.59,cac797f3-f963-427c-bc5c-0060d7755dc9,Transfer,Groceries,11152.78,Voice Assistant,"Jaipur, Rajasthan",POS,0,INR,+9197775XXXXXX,Ridesharing service,alexanderXXX@XXXXXX.com,-0.011663984337407562,-1
cfc8c557-f62a-4199-9756-be1f1d3c6524,Ekiya Kumer,Male,64,Tamil Nadu,Chennai,Chennai Branch,Checking,176b96a5-1f44-42a9-a7d6-72c891cb1491,25-01-2025,11:20:28,4620.13,e981d93a-4461-46cf-b731-19fa06db33ea,Transfer,Restaurant,75929.49,POS Terminal,"Chennai, Tamil Nadu",Mobile,0,INR,+9192087XXXXXX,Customer service charge,ekiyaXXXX@XXXXXX.com,-0.04308327986627902,-1
f7746d54-4d1c-4090-a657-1d914f68d5de,Aachal Barad,Female,30,Odisha,Berhampur,Berhampur Branch,Business,f926dff6-248f-4790-872f-49fd429bab69,12-01-2025,21:38:14,24794.35,eb0a65af-d326-4baf-b3fe-d33542a10058,Withdrawal,Health,45783.4,Self-service Banking Machine,"Berhampur, Odisha",POS,0,INR,+9195189XXXXXX,Online course payment,aachalXXXX@XXXXX.com,0.010405856417373793,1
cc5db093-b85c-4386-b808-c24f655ff5cf,Sanya Kala,Female,25,Andhra Pradesh,Vijayawada,Vijayawada Branch,Savings,15b73a2b-d195-4339-a042-350590123371,19-01-2025,12:14:51,2110.24,ee050b50-cae3-42b1-98de-6e6bffb8cc08,Debit,Groceries,73377.66,Self-service Banking Machine,"Vijayawada, Andhra Pradesh",POS,0,INR,+9193847XXXXXX,Tech gadgets purchase,sanyaXXXX@XXXXXXX.com,-0.07418216245476761,-1
1585ca2b-ecec-4b5c-b3b3-4ba82e6e1b60,Yochana Sane,Female,63,Arunachal Pradesh,Tawang,Tawang Branch,Business,ec674b50-087c-426e-92bc-60d5a719be65,22-01-2025,07:44:54,61204.4,e1a3728e-164e-4fb6-95c7-938c2d7070e6,Credit,Entertainment,18985.87,Web Browser,"Tawang, Arunachal Pradesh",Desktop,0,INR,+9199706XXXXXX,Online shopping,yochanaXXXXX@XXXXX.com,-0.021071490883987853,-1
8e09e31a-9313-49ed-b4b1-98a2c0731795,Arunima Samra,Female,45,Chandigarh,Chandigarh,Chandigarh Branch,Checking,1850e07c-4c7e-4b19-9acd-e952bedf4483,16-01-2025,01:18:41,42433.85,800b3781-2899-4aed-a6b3-8b0a250755e7,Transfer,Clothing,77142.71,Mobile Device,"Chandigarh, Chandigarh",Desktop,0,INR,+9196614XXXXXX,Apparel purchase,arunimaXXX@XXXXX.com,0.029787577653306585,1
08057413-d60f-4686-8888-f0a2feafac7d,Dominic Pal,Male,50,Nagaland,Wokha,Wokha Branch,Business,559d3950-ee35-4df5-ad34-d9b6ca486880,30-01-2025,02:01:11,46133.25,98355422-d5ba-48de-9e2b-da47f841c325,Credit,Entertainment,21719.03,Desktop/Laptop,"Wokha, Nagaland",Mobile,0,INR,+9192856XXXXXX,Crowdfunding contribution,dominicXXXXX@XXXXXX.com,0.003949200252365781,1
b158c989-a969-4be9-aa09-2d79ec12e4d3,Jason Dhillon,Male,26,Puducherry,Puducherry,Puducherry Branch,Business,42cc6e6d-d2ad-4705-9810-2c15d9b130eb,12-01-2025,22:03:18,7720.49,3d6e0051-b753-4e27-a630-c3db7c12be4c,Debit,Groceries,99681.73,POS Mobile App,"Puducherry, Puducherry",Mobile,0,INR,+9192308XXXXXX,Vehicle insurance,jasonXXX@XXXXXX.com,-0.08255558075450109,-1
b82bdcfa-290c-4eb2-8818-e613ebcdddf6,Hardik Handa,Male,65,Odisha,Bhubaneswar,Bhubaneswar Branch,Business,90be2d0b-1728-4191-9483-d917421c69f4,26-01-2025,06:02:08,46234.58,a724df07-3ec5-46c8-a38a-6aca399d2640,Withdrawal,Clothing,54022.27,Self-service Banking Machine,"Bhubaneswar, Odisha",Desktop,0,INR,+9199125XXXXXX,Christmas shopping,hardikXXXX@XXXXXXX.com,0.015879319636641964,1
5cca7979-5349-4bc3-a153-1056ce5d7ccc,Indali Gala,Male,24,Maharashtra,Nashik,Nashik Branch,Savings,4ae2206a-8000-4221-ab01-9603241b09e4,15-01-2025,13:39:05,61728.95,292a56dc-38c0-40c1-ad7d-f813fb048377,Withdrawal,Electronics,71140.51,Self-service Banking Machine,"Nashik, Maharashtra",Desktop,0,INR,+9198312XXXXXX,Car repair service,indaliXXXXX@XXXXXXX.com,0.0012619806713146109,1
8da175c1-d37f-48d6-9aa5-593a6181e162,Robert Oak,Female,38,Nagaland,Mokokchung,Mokokchung Branch,Business,1a926fcd-a750-46a3-9234-ff856a6bd012,12-01-2025,17:03:49,12880.57,0d48b788-1c30-48cb-89b3-0e464933ac5f,Withdrawal,Electronics,58775.42,ATM Booth Kiosk,"Mokokchung, Nagaland",POS,0,INR,+9195132XXXXXX,Travel insurance,robertXXXX@XXXXXXX.com,0.012595896078942737,1
0f83c514-94f1-44f9-ac1b-49db60f1d610,Gauri Kamdar,Female,26,Nagaland,Kohima,Kohima Branch,Checking,44b57d9c-5b9a-4661-815a-328b5551dd74,27-01-2025,03:15:17,25951.3,a1db10d7-18fc-4959-8ea6-d8d3a95c2e85,Bill Payment,Clothing,51142.51,Web Browser,"Kohima, Nagaland",Desktop,0,INR,+9195698XXXXXX,Bus fare,gauriXXXX@XXXXX.com,0.010287750762700443,1
a9ad4117-7241-49be-8775-a21314d8be64,Nidhi Nanda,Male,51,Arunachal Pradesh,Naharlagun,Naharlagun Branch,Business,ffc55580-228e-4605-b086-3a0c76b926f0,18-01-2025,22:54:59,10137.68,a98522ed-7bea-4d3b-92a0-015557492d7d,Credit,Entertainment,88775.54,POS Mobile Device,"Naharlagun, Arunachal Pradesh",ATM,0,INR,+9193452XXXXXX,Hotel reservation,nidhiXXXX@XXXXXX.com,-0.03167343244484511,-1
4f74df2b-1e9b-450a-85fb-691c276dd93b,Patrick Rattan,Male,54,Gujarat,Ahmedabad,Ahmedabad Branch,Business,6526eb13-6288-4a53-bc4a-7670e12a983f,30-01-2025,19:48:27,45875.57,669a5093-ed07-4cfb-bb90-326ba3fae2f8,Bill Payment,Restaurant,70758.73,Self-service Banking Machine,"Ahmedabad, Gujarat",ATM,0,INR,+9191143XXXXXX,Online shopping,patrickXXXX@XXXXX.com,0.045519043326063546,1
4bbccc74-c146-4aac-a246-fbe4afe6caf5,Oscar Ganesh,Female,63,Chandigarh,Chandigarh,Chandigarh Branch,Savings,cda831e0-18a2-4e2b-9a56-3bdbf0481e7a,08-01-2025,11:16:09,9954.38,b38b724e-8591-40a7-99d8-9ec36af6c548,Transfer,Groceries,38074.02,Debit/Credit Card,"Chandigarh, Chandigarh",ATM,0,INR,+9199602XXXXXX,Gifts for family,oscarXXXX@XXXXXXX.com,-0.012402094655161289,-1
9fbfbb9d-67c4-49bb-925a-188d9ba3f92f,Mohini Pau,Male,64,Himachal Pradesh,Shimla,Shimla Branch,Savings,942546a8-8097-4c1a-9b76-6045fad66091,13-01-2025,06:26:25,54843.8,e7b53cee-9d91-41b6-80a3-fc4b583bef84,Bill Payment,Health,20164.39,Biometric Scanner,"Shimla, Himachal Pradesh",ATM,0,INR,+9197806XXXXXX,Property tax payment,mohiniXXXXX@XXXXXX.com,-0.013142604633762933,-1
815e3471-41cc-47f8-970a-78afb214e083,Nachiket Sarin,Female,65,Tamil Nadu,Salem,Salem Branch,Checking,35032385-c371-4c3e-b4ad-9893517b4fc0,15-01-2025,00:14:34,60695.95,5dd7662a-0d97-45d4-8093-d56e11eb9459,Transfer,Electronics,55580.43,POS Mobile App,"Salem, Tamil Nadu",Desktop,0,INR,+9192666XXXXXX,Online subscription,nachiketXXX@XXXXX.com,0.0011263202332265076,1
d81904dd-a10f-4a3d-9098-4f426f331485,Anamika Kurian,Male,30,Chhattisgarh,Bilaspur,Bilaspur Branch,Savings,03931a5e-7a6b-459b-a69c-b5a8057039e4,01-01-2025,19:03:54,61137.21,0c0e00b3-a611-4db7-a933-dc7071862e7c,Credit,Entertainment,38290.65,Biometric Scanner,"Bilaspur, Chhattisgarh",Desktop,0,INR,+9197073XXXXXX,Phone accessories,anamikaXXX@XXXXXXX.com,0.015191628899585086,1
35439cb2-9f24-45dc-9eeb-473aa1066951,Faris Raju,Male,56,Lakshadweep,Kavaratti,Kavaratti Branch,Business,23a438b1-6626-4ca3-880e-d58efef43ddc,27-01-2025,19:57:07,1543.3,5b212271-ecf7-40f0-8611-8d7857cb3aca,Withdrawal,Entertainment,65389.06,ATM,"Kavaratti, Lakshadweep",Desktop,0,INR,+9196898XXXXXX,Electronics purchase,farisXXXX@XXXXXX.com,-0.042572143702207854,-1
4f292811-7456-430f-994f-b81098f35d03,Ojas Seshadri,Female,18,Uttar Pradesh,Kanpur,Kanpur Branch,Checking,4501735a-2949-4f21-a207-9f176b115974,23-01-2025,22:00:59,16098.08,21f2c077-0ce7-4d0b-b206-379a70530ba0,Credit,Clothing,13858.17,ATM Booth Kiosk,"Kanpur, Uttar Pradesh",Desktop,0,INR,+9193125XXXXXX,ATM withdrawal,ojasXXXXX@XXXXX.com,-0.0972332657965791,-1
01555826-dc9d-4544-81eb-43c94543186d,Adya Borra,Female,22,Punjab,Jalandhar,Jalandhar Branch,Business,28cba09e-b672-4336-a188-c61242613e47,21-01-2025,00:48:57,71022.2,f4512e95-8359-44a8-8b48-f03b4bebddb0,Transfer,Health,76582.22,ATM,"Jalandhar, Punjab",ATM,0,INR,+9195317XXXXXX,Membership subscription,adyaXXXXX@XXXXXX.com,-0.010807967796268136,-1
29c56205-7586-4009-add1-45d413f708d7,Anmol Prashad,Male,28,Tamil Nadu,Chennai,Chennai Branch,Business,b4c6a7e7-b06a-44fc-866d-43842f350dcf,14-01-2025,22:36:24,39838.0,4cfdb515-f41b-456d-a4ea-b1beb14cb77e,Transfer,Entertainment,36410.44,Tablet,"Chennai, Tamil Nadu",ATM,0,INR,+9195076XXXXXX,Personal finance consulting,anmolXXX@XXXXXXX.com,0.009819408050168899,1
36b7bf14-f952-41dc-a61b-db71877f0a32,Aryan Prabhakar,Female,31,Rajasthan,Udaipur,Udaipur Branch,Savings,fa243aeb-9021-48f8-a5c8-8509c81f5723,28-01-2025,03:39:58,55528.17,36bf9b61-6e09-449d-b224-3440f087c4a0,Withdrawal,Health,51136.67,ATM Booth Kiosk,"Udaipur, Rajasthan",Mobile,0,INR,+9198687XXXXXX,Credit card payment,aryanXXX@XXXXXX.com,0.032077382611575334,1
71fadce9-298d-41e6-beb8-90f7983e488a,Ayushman Bandi,Male,23,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Business,609f335d-a6d8-430c-915d-fa0709a0a800,18-01-2025,04:12:32,95606.28,0a3ccb2c-4fed-406d-906b-a1b734152502,Withdrawal,Restaurant,23884.1,ATM Booth Kiosk,"Diglipur, Andaman and Nicobar Islands",ATM,0,INR,+9194228XXXXXX,Membership subscription,ayushmanXXX@XXXXXX.com,-0.04851449587137502,-1
2658992b-c888-4611-8a8a-5206973cc539,Nathaniel Som,Female,33,Puducherry,Karaikal,Karaikal Branch,Checking,36feac1f-9e72-406f-bafa-afe0267e9407,30-01-2025,01:17:59,55092.74,84ac49ab-b197-4b47-a93c-8e1155e3bd6b,Withdrawal,Entertainment,83121.85,ATM,"Karaikal, Puducherry",Desktop,0,INR,+9193142XXXXXX,Petroleum purchase,nathanielXXX@XXXXX.com,0.022371567828939842,1
75f8a209-f497-4d8c-94ca-f24f8dd93d7f,Aahana Garg,Male,43,Telangana,Karimnagar,Karimnagar Branch,Savings,c1f1c685-2615-481d-8fbb-1496cebb7f7b,20-01-2025,13:06:15,44548.54,b494fa84-d9d3-400f-9792-033605530b3d,Bill Payment,Groceries,25615.98,POS Mobile Device,"Karimnagar, Telangana",Desktop,0,INR,+9195408XXXXXX,Christmas shopping,aahanaXXX@XXXXXXX.com,0.015109633349621121,1
b239a167-ab24-4a02-8b34-889cbbcc951b,Wakeeta Balasubramanian,Female,60,Odisha,Bhubaneswar,Bhubaneswar Branch,Business,06dbc92b-c068-4a38-96be-b089ef88dec5,20-01-2025,01:22:08,72903.74,fda33d08-001b-4325-98e2-bba3f5117dd7,Bill Payment,Clothing,18445.27,QR Code Scanner,"Bhubaneswar, Odisha",Desktop,0,INR,+9192002XXXXXX,Taxi fare,wakeetaXXX@XXXXXXX.com,-0.011801539435788433,-1
ba98fb21-4631-46f3-af6f-1d1ae94c42ab,Lakshit De,Female,49,Karnataka,Hubli,Hubli Branch,Business,87a982c7-1812-48da-b513-5675beb68b35,13-01-2025,13:01:10,35155.83,a4f01437-5c57-4e44-9df0-bc72bb561273,Credit,Electronics,37701.9,QR Code Scanner,"Hubli, Karnataka",POS,0,INR,+9192584XXXXXX,Pharmacy bill,lakshitXXX@XXXXXXX.com,0.024202667799860966,1
6cf3f964-0413-4955-82e0-77c35fad3518,Samar Sachdev,Male,28,Kerala,Kozhikode,Kozhikode Branch,Savings,a0d27bcf-e7de-471a-aa72-633d2bf7ee4d,11-01-2025,05:46:29,51748.6,76ab93ca-4e07-4e54-8a27-564ab7c89ff0,Withdrawal,Entertainment,86473.65,ATM Booth Kiosk,"Kozhikode, Kerala",POS,0,INR,+9193031XXXXXX,Installment payment,samarXXX@XXXXX.com,0.005855064563308809,1
